,stopping_criteria,answer_how,sampling_strategy,aggregation_strategy,k,model,accuracy,entropy,length
1164,max_rounds,think_first,nucleus,element_wise_max,4,Qwen_Qwen2_5_3B_Instruct,0.74,2.129024107454442,200.0
1165,max_rounds,think_first,nucleus,element_wise_max,4,Qwen_Qwen2_5_0_5B_Instruct,0.18,3.3256048696079623,196.44
1166,max_rounds,think_first,nucleus,element_wise_max,4,Qwen_Qwen3_0_6B,0.52,2.247016625650398,200.0
1167,max_rounds,think_first,nucleus,element_wise_max,4,Qwen_Qwen3_1_7B,0.8,0.14048813997021858,200.0
1168,max_rounds,think_first,nucleus,element_wise_max,4,Qwen_Qwen3_4B,0.76,0.09068463136184837,200.0
1169,max_rounds,think_first,nucleus,element_wise_max,8,microsoft_phi_4_mini_instruct,0.74,5.25148482564132,194.62
1170,max_rounds,think_first,nucleus,element_wise_max,8,microsoft_phi_4_mini_reasoning,0.7,0.8550985341122038,188.88
1171,max_rounds,think_first,nucleus,element_wise_max,8,Qwen_Qwen2_5_3B_Instruct,0.88,2.129024107454442,200.0
1172,max_rounds,think_first,nucleus,element_wise_max,8,Qwen_Qwen2_5_0_5B_Instruct,0.1,3.3256048696079623,196.44
1173,max_rounds,think_first,nucleus,element_wise_max,8,Qwen_Qwen3_0_6B,0.6,2.247016625650398,200.0
1174,max_rounds,think_first,nucleus,element_wise_max,8,Qwen_Qwen3_1_7B,0.78,0.14048813997021858,200.0
1175,max_rounds,think_first,nucleus,element_wise_max,8,Qwen_Qwen3_4B,0.8,0.09068463136184837,200.0
1176,max_rounds,think_first,nucleus,dirichlet,1,microsoft_phi_4_mini_instruct,0.7,0.5309815562706088,197.88
1177,max_rounds,think_first,nucleus,dirichlet,1,microsoft_phi_4_mini_reasoning,0.72,0.11442125915305312,200.0
1178,max_rounds,think_first,nucleus,dirichlet,1,Qwen_Qwen2_5_3B_Instruct,0.86,0.24958339305311847,200.0
1179,max_rounds,think_first,nucleus,dirichlet,1,Qwen_Qwen2_5_0_5B_Instruct,0.24,0.28368697213464955,200.0
1180,max_rounds,think_first,nucleus,dirichlet,1,Qwen_Qwen3_0_6B,0.64,0.3301258616782052,200.0
1181,max_rounds,think_first,nucleus,dirichlet,1,Qwen_Qwen3_1_7B,0.78,0.09905675849221511,200.0
1182,max_rounds,think_first,nucleus,dirichlet,1,Qwen_Qwen3_4B,0.82,0.087535484543115,200.0
1183,max_rounds,think_first,nucleus,dirichlet,2,microsoft_phi_4_mini_instruct,0.66,0.487120300959019,198.12
1184,max_rounds,think_first,nucleus,dirichlet,2,microsoft_phi_4_mini_reasoning,0.74,0.11425536670184255,200.0
1185,max_rounds,think_first,nucleus,dirichlet,2,Qwen_Qwen2_5_3B_Instruct,0.72,0.2780550581623895,200.0
1186,max_rounds,think_first,nucleus,dirichlet,2,Qwen_Qwen2_5_0_5B_Instruct,0.2,0.3184125931059998,200.0
1187,max_rounds,think_first,nucleus,dirichlet,2,Qwen_Qwen3_0_6B,0.6,0.32037641318230203,200.0
1188,max_rounds,think_first,nucleus,dirichlet,2,Qwen_Qwen3_1_7B,0.82,0.10044563728040184,200.0
1189,max_rounds,think_first,nucleus,dirichlet,2,Qwen_Qwen3_4B,0.86,0.08615818771507616,200.0
1190,max_rounds,think_first,nucleus,dirichlet,4,microsoft_phi_4_mini_instruct,0.68,0.5494641013650865,199.86
1191,max_rounds,think_first,nucleus,dirichlet,4,microsoft_phi_4_mini_reasoning,0.66,0.11989453898567967,200.0
1192,max_rounds,think_first,nucleus,dirichlet,4,Qwen_Qwen2_5_3B_Instruct,0.84,0.2621592446838898,200.0
1193,max_rounds,think_first,nucleus,dirichlet,4,Qwen_Qwen2_5_0_5B_Instruct,0.18,0.31115886444535507,200.0
1194,max_rounds,think_first,nucleus,dirichlet,4,Qwen_Qwen3_0_6B,0.6,0.3256911092927844,200.0
1195,max_rounds,think_first,nucleus,dirichlet,4,Qwen_Qwen3_1_7B,0.82,0.09736483652518794,200.0
1196,max_rounds,think_first,nucleus,dirichlet,4,Qwen_Qwen3_4B,0.88,0.0866949792587066,200.0
1197,max_rounds,think_first,nucleus,dirichlet,8,microsoft_phi_4_mini_instruct,0.66,0.5258379698000492,198.16
1198,max_rounds,think_first,nucleus,dirichlet,8,microsoft_phi_4_mini_reasoning,0.76,0.12361918142047602,200.0
1199,max_rounds,think_first,nucleus,dirichlet,8,Qwen_Qwen2_5_3B_Instruct,0.72,0.2620170126035082,200.0
1200,max_rounds,think_first,nucleus,dirichlet,8,Qwen_Qwen2_5_0_5B_Instruct,0.18,0.29491654574226345,200.0
1201,max_rounds,think_first,nucleus,dirichlet,8,Qwen_Qwen3_0_6B,0.58,0.31616527898306823,200.0
1202,max_rounds,think_first,nucleus,dirichlet,8,Qwen_Qwen3_1_7B,0.84,0.09721345155347347,200.0
1203,max_rounds,think_first,nucleus,dirichlet,8,Qwen_Qwen3_4B,0.88,0.0857037864147221,200.0
1204,max_rounds,think_first,nucleus,second_moment,1,microsoft_phi_4_mini_instruct,0.0,4.8224733266356425,50.44
1205,max_rounds,think_first,nucleus,second_moment,1,microsoft_phi_4_mini_reasoning,0.02,4.016769316091056,51.1
1206,max_rounds,think_first,nucleus,second_moment,1,Qwen_Qwen2_5_3B_Instruct,0.8,2.6259449183426486,200.0
1207,max_rounds,think_first,nucleus,second_moment,1,Qwen_Qwen2_5_0_5B_Instruct,0.16,6.096804208937941,200.0
1208,max_rounds,think_first,nucleus,second_moment,1,Qwen_Qwen3_0_6B,0.0,1.8719162482451563,200.0
1209,max_rounds,think_first,nucleus,second_moment,1,Qwen_Qwen3_1_7B,0.74,0.36584127902648295,200.0
1210,max_rounds,think_first,nucleus,second_moment,1,Qwen_Qwen3_4B,0.82,1.4936241363036475,200.0
1211,max_rounds,think_first,nucleus,second_moment,2,microsoft_phi_4_mini_instruct,0.02,4.8224733266356425,50.44
1212,max_rounds,think_first,nucleus,second_moment,2,microsoft_phi_4_mini_reasoning,0.04,4.016769316091056,51.1
1213,max_rounds,think_first,nucleus,second_moment,2,Qwen_Qwen2_5_3B_Instruct,0.72,2.6259449183426486,200.0
1214,max_rounds,think_first,nucleus,second_moment,2,Qwen_Qwen2_5_0_5B_Instruct,0.22,6.096804208937941,200.0
1215,max_rounds,think_first,nucleus,second_moment,2,Qwen_Qwen3_0_6B,0.0,1.8719162482451563,200.0
1216,max_rounds,think_first,nucleus,second_moment,2,Qwen_Qwen3_1_7B,0.74,0.36584127902648295,200.0
1217,max_rounds,think_first,nucleus,second_moment,2,Qwen_Qwen3_4B,0.8,1.4936241363036475,200.0
1218,max_rounds,think_first,nucleus,second_moment,4,microsoft_phi_4_mini_instruct,0.02,4.8224733266356425,50.44
1219,max_rounds,think_first,nucleus,second_moment,4,microsoft_phi_4_mini_reasoning,0.04,4.016769316091056,51.1
1220,max_rounds,think_first,nucleus,second_moment,4,Qwen_Qwen2_5_3B_Instruct,0.8,2.6259449183426486,200.0
1221,max_rounds,think_first,nucleus,second_moment,4,Qwen_Qwen2_5_0_5B_Instruct,0.24,6.096804208937941,200.0
1222,max_rounds,think_first,nucleus,second_moment,4,Qwen_Qwen3_0_6B,0.0,1.8719162482451563,200.0
1223,max_rounds,think_first,nucleus,second_moment,4,Qwen_Qwen3_1_7B,0.72,0.36584127902648295,200.0
1224,max_rounds,think_first,nucleus,second_moment,4,Qwen_Qwen3_4B,0.86,1.4936241363036475,200.0
1225,max_rounds,think_first,nucleus,second_moment,8,microsoft_phi_4_mini_instruct,0.0,4.8224733266356425,50.44
1226,max_rounds,think_first,nucleus,second_moment,8,microsoft_phi_4_mini_reasoning,0.06,4.016769316091056,51.1
1227,max_rounds,think_first,nucleus,second_moment,8,Qwen_Qwen2_5_3B_Instruct,0.76,2.6259449183426486,200.0
1228,max_rounds,think_first,nucleus,second_moment,8,Qwen_Qwen2_5_0_5B_Instruct,0.14,6.096804208937941,200.0
1229,max_rounds,think_first,nucleus,second_moment,8,Qwen_Qwen3_0_6B,0.0,1.8719162482451563,200.0
1230,max_rounds,think_first,nucleus,second_moment,8,Qwen_Qwen3_1_7B,0.7,0.36584127902648295,200.0
1231,max_rounds,think_first,nucleus,second_moment,8,Qwen_Qwen3_4B,0.78,1.4936241363036475,200.0
1232,max_rounds,think_first,top_k,weighted_sum,1,microsoft_phi_4_mini_instruct,0.68,0.0,200.0
1233,max_rounds,think_first,top_k,weighted_sum,1,microsoft_phi_4_mini_reasoning,0.7,0.0,200.0
1234,max_rounds,think_first,top_k,weighted_sum,1,Qwen_Qwen2_5_3B_Instruct,0.82,0.0,200.0
1235,max_rounds,think_first,top_k,weighted_sum,1,Qwen_Qwen2_5_0_5B_Instruct,0.28,0.0,200.0
1236,max_rounds,think_first,top_k,weighted_sum,1,Qwen_Qwen3_0_6B,0.6,0.0,199.88
1237,max_rounds,think_first,top_k,weighted_sum,1,Qwen_Qwen3_1_7B,0.88,0.0,200.0
1238,max_rounds,think_first,top_k,weighted_sum,1,Qwen_Qwen3_4B,0.8,0.0,200.0
1239,max_rounds,think_first,top_k,weighted_sum,2,microsoft_phi_4_mini_instruct,0.7,0.25546741498284786,199.94
1240,max_rounds,think_first,top_k,weighted_sum,2,microsoft_phi_4_mini_reasoning,0.72,0.11406271967639343,200.0
1241,max_rounds,think_first,top_k,weighted_sum,2,Qwen_Qwen2_5_3B_Instruct,0.82,0.19774017353817053,200.0
1242,max_rounds,think_first,top_k,weighted_sum,2,Qwen_Qwen2_5_0_5B_Instruct,0.24,0.20207487118299858,200.0
1243,max_rounds,think_first,top_k,weighted_sum,2,Qwen_Qwen3_0_6B,0.62,0.2651751438943112,200.0
1244,max_rounds,think_first,top_k,weighted_sum,2,Qwen_Qwen3_1_7B,0.84,0.10498358868903754,200.0
1245,max_rounds,think_first,top_k,weighted_sum,2,Qwen_Qwen3_4B,0.86,0.09324970874039692,200.0
1246,max_rounds,think_first,top_k,weighted_sum,4,microsoft_phi_4_mini_instruct,0.7,0.3879696879527343,197.3
1247,max_rounds,think_first,top_k,weighted_sum,4,microsoft_phi_4_mini_reasoning,0.7,0.12997396574562703,200.0
1248,max_rounds,think_first,top_k,weighted_sum,4,Qwen_Qwen2_5_3B_Instruct,0.84,0.28053748841029646,200.0
1249,max_rounds,think_first,top_k,weighted_sum,4,Qwen_Qwen2_5_0_5B_Instruct,0.2,0.2980504027520905,200.0
1250,max_rounds,think_first,top_k,weighted_sum,4,Qwen_Qwen3_0_6B,0.56,0.374505494697928,199.74
1251,max_rounds,think_first,top_k,weighted_sum,4,Qwen_Qwen3_1_7B,0.78,0.12066780955179877,200.0
1252,max_rounds,think_first,top_k,weighted_sum,4,Qwen_Qwen3_4B,0.82,0.10335173448165781,200.0
1253,max_rounds,think_first,top_k,weighted_sum,8,microsoft_phi_4_mini_instruct,0.7,0.4778397083734999,199.12
1254,max_rounds,think_first,top_k,weighted_sum,8,microsoft_phi_4_mini_reasoning,0.68,0.13516361761015136,200.0
1255,max_rounds,think_first,top_k,weighted_sum,8,Qwen_Qwen2_5_3B_Instruct,0.86,0.31407444848818267,200.0
1256,max_rounds,think_first,top_k,weighted_sum,8,Qwen_Qwen2_5_0_5B_Instruct,0.3,0.3543851735600677,200.0
1257,max_rounds,think_first,top_k,weighted_sum,8,Qwen_Qwen3_0_6B,0.6,0.41090945779051036,200.0
1258,max_rounds,think_first,top_k,weighted_sum,8,Qwen_Qwen3_1_7B,0.8,0.12232577315152664,200.0
1259,max_rounds,think_first,top_k,weighted_sum,8,Qwen_Qwen3_4B,0.82,0.10215422127365968,200.0
1260,max_rounds,think_first,top_k,element_wise_max,1,microsoft_phi_4_mini_instruct,0.68,0.0,200.0
1261,max_rounds,think_first,top_k,element_wise_max,1,microsoft_phi_4_mini_reasoning,0.68,0.0,200.0
1262,max_rounds,think_first,top_k,element_wise_max,1,Qwen_Qwen2_5_3B_Instruct,0.88,0.0,200.0
1263,max_rounds,think_first,top_k,element_wise_max,1,Qwen_Qwen2_5_0_5B_Instruct,0.3,0.0,200.0
1264,max_rounds,think_first,top_k,element_wise_max,1,Qwen_Qwen3_0_6B,0.62,0.0,199.88
1265,max_rounds,think_first,top_k,element_wise_max,1,Qwen_Qwen3_1_7B,0.82,0.0,200.0
1266,max_rounds,think_first,top_k,element_wise_max,1,Qwen_Qwen3_4B,0.9,0.0,200.0
1267,max_rounds,think_first,top_k,element_wise_max,2,microsoft_phi_4_mini_instruct,0.66,0.49002481570872986,198.3
1268,max_rounds,think_first,top_k,element_wise_max,2,microsoft_phi_4_mini_reasoning,0.52,0.47010893352115857,118.56
1269,max_rounds,think_first,top_k,element_wise_max,2,Qwen_Qwen2_5_3B_Instruct,0.2,0.5180980345554981,200.0
1270,max_rounds,think_first,top_k,element_wise_max,2,Qwen_Qwen2_5_0_5B_Instruct,0.12,0.6068012858501459,196.04
1271,max_rounds,think_first,top_k,element_wise_max,2,Qwen_Qwen3_0_6B,0.54,0.47926419153895267,194.78
1272,max_rounds,think_first,top_k,element_wise_max,2,Qwen_Qwen3_1_7B,0.86,0.24823983451134127,65.44
1273,max_rounds,think_first,top_k,element_wise_max,2,Qwen_Qwen3_4B,0.88,0.15203992582494186,188.06
1274,max_rounds,think_first,top_k,element_wise_max,4,microsoft_phi_4_mini_instruct,0.68,1.1881169323216993,192.22
1275,max_rounds,think_first,top_k,element_wise_max,4,microsoft_phi_4_mini_reasoning,0.6,0.9452766749624185,49.9
1276,max_rounds,think_first,top_k,element_wise_max,4,Qwen_Qwen2_5_3B_Instruct,0.8,1.1100797517486003,200.0
1277,max_rounds,think_first,top_k,element_wise_max,4,Qwen_Qwen2_5_0_5B_Instruct,0.28,1.1319684894584807,196.78
1278,max_rounds,think_first,top_k,element_wise_max,4,Qwen_Qwen3_0_6B,0.58,1.0241355080647943,131.64
1279,max_rounds,think_first,top_k,element_wise_max,4,Qwen_Qwen3_1_7B,0.76,0.27804798744324166,5.96
1280,max_rounds,think_first,top_k,element_wise_max,4,Qwen_Qwen3_4B,0.82,0.4678745987599621,184.16
1281,max_rounds,think_first,top_k,element_wise_max,8,microsoft_phi_4_mini_instruct,0.78,1.3861708250687574,197.42
1282,max_rounds,think_first,top_k,element_wise_max,8,microsoft_phi_4_mini_reasoning,0.64,1.5265328551430637,71.2
1283,max_rounds,think_first,top_k,element_wise_max,8,Qwen_Qwen2_5_3B_Instruct,0.82,1.3705348534604356,200.0
1284,max_rounds,think_first,top_k,element_wise_max,8,Qwen_Qwen2_5_0_5B_Instruct,0.26,1.3542289493431583,135.42
1285,max_rounds,think_first,top_k,element_wise_max,8,Qwen_Qwen3_0_6B,0.64,0.5963463152806178,200.0
1286,max_rounds,think_first,top_k,element_wise_max,8,Qwen_Qwen3_1_7B,0.82,0.7141258874305112,14.64
1287,max_rounds,think_first,top_k,element_wise_max,8,Qwen_Qwen3_4B,0.82,0.542973511700368,196.04
1288,max_rounds,think_first,top_k,dirichlet,1,microsoft_phi_4_mini_instruct,0.72,0.0,200.0
1289,max_rounds,think_first,top_k,dirichlet,1,microsoft_phi_4_mini_reasoning,0.66,0.0,200.0
1290,max_rounds,think_first,top_k,dirichlet,1,Qwen_Qwen2_5_3B_Instruct,0.86,0.0,200.0
1291,max_rounds,think_first,top_k,dirichlet,1,Qwen_Qwen2_5_0_5B_Instruct,0.32,0.0,200.0
1292,max_rounds,think_first,top_k,dirichlet,1,Qwen_Qwen3_0_6B,0.68,0.0,199.88
1293,max_rounds,think_first,top_k,dirichlet,1,Qwen_Qwen3_1_7B,0.76,0.0,200.0
1294,max_rounds,think_first,top_k,dirichlet,1,Qwen_Qwen3_4B,0.88,0.0,200.0
1295,max_rounds,think_first,top_k,dirichlet,2,microsoft_phi_4_mini_instruct,0.64,0.24299322397963474,200.0
1296,max_rounds,think_first,top_k,dirichlet,2,microsoft_phi_4_mini_reasoning,0.7,0.11763681452086049,200.0
1297,max_rounds,think_first,top_k,dirichlet,2,Qwen_Qwen2_5_3B_Instruct,0.82,0.2028873711294627,200.0
1298,max_rounds,think_first,top_k,dirichlet,2,Qwen_Qwen2_5_0_5B_Instruct,0.34,0.1981037731904165,200.0
1299,max_rounds,think_first,top_k,dirichlet,2,Qwen_Qwen3_0_6B,0.6,0.25805975768487927,200.0
1300,max_rounds,think_first,top_k,dirichlet,2,Qwen_Qwen3_1_7B,0.8,0.10272475992681838,200.0
1301,max_rounds,think_first,top_k,dirichlet,2,Qwen_Qwen3_4B,0.86,0.09037600679460611,200.0
1302,max_rounds,think_first,top_k,dirichlet,4,microsoft_phi_4_mini_instruct,0.68,0.3955316452000678,200.0
1303,max_rounds,think_first,top_k,dirichlet,4,microsoft_phi_4_mini_reasoning,0.7,0.13436047385865899,200.0
1304,max_rounds,think_first,top_k,dirichlet,4,Qwen_Qwen2_5_3B_Instruct,0.82,0.2918035729343984,200.0
1305,max_rounds,think_first,top_k,dirichlet,4,Qwen_Qwen2_5_0_5B_Instruct,0.2,0.296542253526746,200.0
1306,max_rounds,think_first,top_k,dirichlet,4,Qwen_Qwen3_0_6B,0.6,0.3715934001609136,200.0
1307,max_rounds,think_first,top_k,dirichlet,4,Qwen_Qwen3_1_7B,0.84,0.1211698823213922,200.0
1308,max_rounds,think_first,top_k,dirichlet,4,Qwen_Qwen3_4B,0.88,0.0998384434570315,200.0
1309,max_rounds,think_first,top_k,dirichlet,8,microsoft_phi_4_mini_instruct,0.66,0.43664395618117546,198.2
1310,max_rounds,think_first,top_k,dirichlet,8,microsoft_phi_4_mini_reasoning,0.72,0.1353773729238884,200.0
1311,max_rounds,think_first,top_k,dirichlet,8,Qwen_Qwen2_5_3B_Instruct,0.76,0.31822132905526657,200.0
1312,max_rounds,think_first,top_k,dirichlet,8,Qwen_Qwen2_5_0_5B_Instruct,0.2,0.3666419458803264,200.0
1313,max_rounds,think_first,top_k,dirichlet,8,Qwen_Qwen3_0_6B,0.58,0.39309493443897797,200.0
1314,max_rounds,think_first,top_k,dirichlet,8,Qwen_Qwen3_1_7B,0.86,0.12033358033602097,200.0
1315,max_rounds,think_first,top_k,dirichlet,8,Qwen_Qwen3_4B,0.84,0.10718449299204831,200.0
1316,max_rounds,think_first,top_k,second_moment,1,microsoft_phi_4_mini_instruct,0.0,0.0,116.52
1317,max_rounds,think_first,top_k,second_moment,1,microsoft_phi_4_mini_reasoning,0.04,0.0,62.34
1318,max_rounds,think_first,top_k,second_moment,1,Qwen_Qwen2_5_3B_Instruct,0.64,0.0,200.0
1319,max_rounds,think_first,top_k,second_moment,1,Qwen_Qwen2_5_0_5B_Instruct,0.14,0.0,199.9
1320,max_rounds,think_first,top_k,second_moment,1,Qwen_Qwen3_0_6B,0.0,0.0,200.0
1321,max_rounds,think_first,top_k,second_moment,1,Qwen_Qwen3_1_7B,0.7,0.0,200.0
1322,max_rounds,think_first,top_k,second_moment,1,Qwen_Qwen3_4B,0.88,0.0,200.0
1323,max_rounds,think_first,top_k,second_moment,2,microsoft_phi_4_mini_instruct,0.0,0.8290457527683072,74.76
1324,max_rounds,think_first,top_k,second_moment,2,microsoft_phi_4_mini_reasoning,0.12,0.710599963559966,23.48
1325,max_rounds,think_first,top_k,second_moment,2,Qwen_Qwen2_5_3B_Instruct,0.74,0.7572740027568999,200.0
1326,max_rounds,think_first,top_k,second_moment,2,Qwen_Qwen2_5_0_5B_Instruct,0.12,0.8967217436262541,200.0
1327,max_rounds,think_first,top_k,second_moment,2,Qwen_Qwen3_0_6B,0.02,0.6497267445618358,200.0
1328,max_rounds,think_first,top_k,second_moment,2,Qwen_Qwen3_1_7B,0.76,0.23418668704295356,200.0
1329,max_rounds,think_first,top_k,second_moment,2,Qwen_Qwen3_4B,0.86,0.8217988750873879,200.0
1330,max_rounds,think_first,top_k,second_moment,4,microsoft_phi_4_mini_instruct,0.02,1.5446413720037184,58.0
1331,max_rounds,think_first,top_k,second_moment,4,microsoft_phi_4_mini_reasoning,0.06,1.4039551746152366,37.4
1332,max_rounds,think_first,top_k,second_moment,4,Qwen_Qwen2_5_3B_Instruct,0.76,1.3188805111388484,200.0
1333,max_rounds,think_first,top_k,second_moment,4,Qwen_Qwen2_5_0_5B_Instruct,0.16,1.7151217419232547,200.0
1334,max_rounds,think_first,top_k,second_moment,4,Qwen_Qwen3_0_6B,0.0,0.8234556156908728,200.0
1335,max_rounds,think_first,top_k,second_moment,4,Qwen_Qwen3_1_7B,0.68,0.3208753236920298,200.0
1336,max_rounds,think_first,top_k,second_moment,4,Qwen_Qwen3_4B,0.88,1.3234348821911552,200.0
1337,max_rounds,think_first,top_k,second_moment,8,microsoft_phi_4_mini_instruct,0.0,2.2543746806980023,64.72
1338,max_rounds,think_first,top_k,second_moment,8,microsoft_phi_4_mini_reasoning,0.08,1.8345635792626338,33.06
1339,max_rounds,think_first,top_k,second_moment,8,Qwen_Qwen2_5_3B_Instruct,0.8,1.7443339762001477,200.0
1340,max_rounds,think_first,top_k,second_moment,8,Qwen_Qwen2_5_0_5B_Instruct,0.16,2.4805346306908724,200.0
1341,max_rounds,think_first,top_k,second_moment,8,Qwen_Qwen3_0_6B,0.0,1.0033054370761256,200.0
1342,max_rounds,think_first,top_k,second_moment,8,Qwen_Qwen3_1_7B,0.72,0.36803292660729764,200.0
1343,max_rounds,think_first,top_k,second_moment,8,Qwen_Qwen3_4B,0.9,1.573526244654148,200.0
